,STATE/UT,DISTRICT,Year,Crime_Rate
4942,TAMIL NADU,NILGIRIS,2016,0
4943,TAMIL NADU,PERAMBALUR,2016,0
4944,TAMIL NADU,PUDUKOTTAI,2016,0
4945,TAMIL NADU,RAMNATHAPURAM,2016,0
4946,TAMIL NADU,SALEM RURAL,2016,0
4947,TAMIL NADU,SALEM URBAN,2016,0
4948,TAMIL NADU,SIVAGANGAI,2016,0
4949,TAMIL NADU,THANJAVUR,2016,0
4950,TAMIL NADU,THENI,2016,0
4951,TAMIL NADU,THIRUNELVELI RURAL,2016,0
4952,TAMIL NADU,THIRUNELVELI URBAN,2016,0
4953,TAMIL NADU,THIRUVALLUR,2016,0
4954,TAMIL NADU,THIRUVANNAMALAI,2016,0
4955,TAMIL NADU,THIRUVARUR,2016,0
4956,TAMIL NADU,THOOTHUGUDI,2016,0
4957,TAMIL NADU,TRICHY RLY.,2016,0
4958,TAMIL NADU,TRICHY RURAL,2016,0
4959,TAMIL NADU,TRICHY URBAN,2016,0
4960,TAMIL NADU,VELLORE,2016,0
4961,TAMIL NADU,VILLUPURAM,2016,0
4962,TAMIL NADU,VIRUDHUNAGAR,2016,0
4963,TAMIL NADU,TOTAL,2016,0
4964,TRIPURA,DHALAI,2016,0
4965,TRIPURA,NORTH,2016,0
4966,TRIPURA,SOUTH,2016,0
4967,TRIPURA,WEST,2016,0
4968,TRIPURA,TOTAL,2016,0
4969,UTTAR PRADESH,AGRA,2016,0
4970,UTTAR PRADESH,ALIGARH,2016,0
4971,UTTAR PRADESH,ALLAHABAD,2016,0
4972,UTTAR PRADESH,AMBEDKAR NAGAR,2016,0
4973,UTTAR PRADESH,AURAIYA,2016,0
4974,UTTAR PRADESH,AZAMGARH,2016,0
4975,UTTAR PRADESH,BADAUN,2016,0
4976,UTTAR PRADESH,BAGHPAT,2016,0
4977,UTTAR PRADESH,BAHRAICH,2016,0
4978,UTTAR PRADESH,BALLIA,2016,0
4979,UTTAR PRADESH,BALRAMPUR,2016,0
4980,UTTAR PRADESH,BANDA,2016,0
4981,UTTAR PRADESH,BARABANKI,2016,0
4982,UTTAR PRADESH,BAREILLY,2016,0
4983,UTTAR PRADESH,BASTI,2016,0
4984,UTTAR PRADESH,BIJNOR,2016,0
4985,UTTAR PRADESH,BULANDSHAHAR,2016,0
4986,UTTAR PRADESH,CHANDOLI,2016,0
4987,UTTAR PRADESH,CHITRAKOOT DHAM,2016,0
4988,UTTAR PRADESH,DEORIA,2016,0
4989,UTTAR PRADESH,ETAH,2016,0
4990,UTTAR PRADESH,ETAWAH,2016,0
4991,UTTAR PRADESH,FAIZABAD,2016,0
4992,UTTAR PRADESH,FATEHGARH,2016,0
4993,UTTAR PRADESH,FATEHPUR,2016,0
4994,UTTAR PRADESH,FIROZABAD,2016,0
4995,UTTAR PRADESH,G.R.P.,2016,0
4996,UTTAR PRADESH,GAUTAMBUDH NAGAR,2016,0
4997,UTTAR PRADESH,GHAZIABAD,2016,0
4998,UTTAR PRADESH,GHAZIPUR,2016,0
4999,UTTAR PRADESH,GONDA,2016,0
5000,UTTAR PRADESH,GORAKHPUR,2016,0
5001,UTTAR PRADESH,HAMIRPUR,2016,0
5002,UTTAR PRADESH,HARDOI,2016,0
5003,UTTAR PRADESH,HATHRAS,2016,0
5004,UTTAR PRADESH,J.P.NAGAR,2016,0
5005,UTTAR PRADESH,JALAUN,2016,0
5006,UTTAR PRADESH,JAUNPUR,2016,0
5007,UTTAR PRADESH,JHANSI,2016,0
5008,UTTAR PRADESH,KANNAUJ,2016,0
5009,UTTAR PRADESH,KANPUR DEHAT,2016,0
5010,UTTAR PRADESH,KANPUR NAGAR,2016,0
5011,UTTAR PRADESH,KAUSHAMBI,2016,0
5012,UTTAR PRADESH,KHIRI,2016,0
5013,UTTAR PRADESH,KUSHI NAGAR,2016,0
5014,UTTAR PRADESH,LALITPUR,2016,0
5015,UTTAR PRADESH,LUCKNOW,2016,0
5016,UTTAR PRADESH,MAHARAJGANJ,2016,0
5017,UTTAR PRADESH,MAHOBA,2016,0
5018,UTTAR PRADESH,MAINPURI,2016,0
5019,UTTAR PRADESH,MATHURA,2016,0
5020,UTTAR PRADESH,MAU,2016,0
5021,UTTAR PRADESH,MEERUT,2016,0
5022,UTTAR PRADESH,MIRZAPUR,2016,0
5023,UTTAR PRADESH,MORADABAD,2016,0
5024,UTTAR PRADESH,MUZAFFARNAGAR,2016,0
5025,UTTAR PRADESH,PILIBHIT,2016,0
5026,UTTAR PRADESH,PRATAPGARH,2016,0
5027,UTTAR PRADESH,RAIBAREILLY,2016,0
5028,UTTAR PRADESH,RAMPUR,2016,0
5029,UTTAR PRADESH,SAHARANPUR,2016,0
5030,UTTAR PRADESH,SANT KABIRNAGAR,2016,0
5031,UTTAR PRADESH,SHAHJAHANPUR,2016,0
5032,UTTAR PRADESH,SHRAWASTI,2016,0
5033,UTTAR PRADESH,SIDHARTHNAGAR,2016,0
5034,UTTAR PRADESH,SITAPUR,2016,0
5035,UTTAR PRADESH,SONBHADRA,2016,0
5036,UTTAR PRADESH,ST.RAVIDASNAGAR,2016,0
5037,UTTAR PRADESH,SULTANPUR,2016,0
5038,UTTAR PRADESH,UNNAO,2016,0
5039,UTTAR PRADESH,VARANASI,2016,0
5040,UTTAR PRADESH,TOTAL,2016,0
5041,UTTARAKHAND,ALMORA,2016,0
5042,UTTARAKHAND,BAGESHWAR,2016,0
5043,UTTARAKHAND,CHAMOLI,2016,0
5044,UTTARAKHAND,CHAMPAWAT,2016,0
5045,UTTARAKHAND,DEHRADUN,2016,0
5046,UTTARAKHAND,HARIDWAR,2016,0
5047,UTTARAKHAND,NAINITAL,2016,0
5048,UTTARAKHAND,PAURI GARHWAL,2016,0
5049,UTTARAKHAND,PITHORAGARH,2016,0
5050,UTTARAKHAND,RUDRA PRAYAG,2016,0
5051,UTTARAKHAND,TEHRI GARHWAL,2016,0
5052,UTTARAKHAND,UDHAMSINGH NAGAR,2016,0
5053,UTTARAKHAND,UTTARKASHI,2016,0
5054,UTTARAKHAND,TOTAL,2016,0
5055,WEST BENGAL,24 PARGANAS NORTH,2016,0
5056,WEST BENGAL,24 PARGANAS SOUTH,2016,0
5057,WEST BENGAL,ASANSOL,2016,0
5058,WEST BENGAL,BANKURA,2016,0
5059,WEST BENGAL,BIRBHUM,2016,0
5060,WEST BENGAL,BURDWAN,2016,0
5061,WEST BENGAL,COOCHBEHAR,2016,0
5062,WEST BENGAL,DAKSHIN DINAJPUR,2016,0
5063,WEST BENGAL,DARJEELING,2016,0
5064,WEST BENGAL,HOOGHLY,2016,0
5065,WEST BENGAL,HOWRAH,2016,0
5066,WEST BENGAL,HOWRAH G.R.P.,2016,0
5067,WEST BENGAL,JALPAIGURI,2016,0
5068,WEST BENGAL,KHARAGPUR G.R.P.,2016,0
5069,WEST BENGAL,KOLKATA,2016,0
5070,WEST BENGAL,MALDA,2016,0
5071,WEST BENGAL,MURSHIDABAD,2016,0
5072,WEST BENGAL,NADIA,2016,0
5073,WEST BENGAL,PASCHIM MIDNAPUR,2016,0
5074,WEST BENGAL,PURAB MIDNAPUR,2016,0
5075,WEST BENGAL,PURULIA,2016,0
5076,WEST BENGAL,SEALDAH G.R.P.,2016,0
5077,WEST BENGAL,SILIGURI G.R.P.,2016,0
5078,WEST BENGAL,UTTAR DINAJPUR,2016,0
5079,WEST BENGAL,TOTAL,2016,0
5080,A & N ISLANDS,A and N ISLANDS,2016,0
5081,A & N ISLANDS,TOTAL,2016,0
5082,CHANDIGARH,CHANDIGARH,2016,0
5083,CHANDIGARH,TOTAL,2016,0
5084,D & N HAVELI,D and N HAVELI,2016,0
5085,D & N HAVELI,TOTAL,2016,0
5086,DAMAN & DIU,DAMAN,2016,0
5087,DAMAN & DIU,DIU,2016,0
5088,DAMAN & DIU,TOTAL,2016,0
5089,DELHI,CENTRAL,2016,0
5090,DELHI,DELHI UT TOTAL,2016,0
5091,DELHI,EAST,2016,0
5092,DELHI,GRP(RLY),2016,0
5093,DELHI,IGI AIRPORT,2016,0
5094,DELHI,NEW DELHI,2016,0
5095,DELHI,NORTH,2016,0
5096,DELHI,NORTH-EAST,2016,0
5097,DELHI,NORTH-WEST,2016,0
5098,DELHI,OUTER,2016,0
5099,DELHI,SOUTH,2016,0
5100,DELHI,SOUTH-WEST,2016,0
5101,DELHI,STF,2016,0
5102,DELHI,WEST,2016,0
5103,LAKSHADWEEP,LAKSHADWEEP,2016,0
5104,LAKSHADWEEP,TOTAL,2016,0
5105,PUDUCHERRY,KARAIKAL,2016,0
5106,PUDUCHERRY,PONDICHERRY,2016,0
5107,PUDUCHERRY,TOTAL,2016,0
5108,ANDHRA PRADESH,ADILABAD,2017,0
5109,ANDHRA PRADESH,ANANTAPUR,2017,0
5110,ANDHRA PRADESH,CHITTOOR,2017,0
5111,ANDHRA PRADESH,CUDDAPAH,2017,0
5112,ANDHRA PRADESH,CYBERABAD,2017,0
5113,ANDHRA PRADESH,EAST GODAVARI,2017,0
5114,ANDHRA PRADESH,GUNTAKAL RLY.,2017,0
5115,ANDHRA PRADESH,GUNTUR,2017,0
5116,ANDHRA PRADESH,HYDERABAD CITY,2017,0
5117,ANDHRA PRADESH,KARIMNAGAR,2017,0
5118,ANDHRA PRADESH,KHAMMAM,2017,0
5119,ANDHRA PRADESH,KRISHNA,2017,0
5120,ANDHRA PRADESH,KURNOOL,2017,0
5121,ANDHRA PRADESH,MAHABOOBNAGAR,2017,0
5122,ANDHRA PRADESH,MEDAK,2017,0
5123,ANDHRA PRADESH,NALGONDA,2017,0
5124,ANDHRA PRADESH,NELLORE,2017,0
5125,ANDHRA PRADESH,NIZAMABAD,2017,0
5126,ANDHRA PRADESH,PRAKASHAM,2017,0
5127,ANDHRA PRADESH,RANGA REDDY,2017,0
5128,ANDHRA PRADESH,SECUNDERABAD RLY.,2017,0
5129,ANDHRA PRADESH,SRIKAKULAM,2017,0
5130,ANDHRA PRADESH,VIJAYAWADA CITY,2017,0
5131,ANDHRA PRADESH,VIJAYAWADA RLY.,2017,0
5132,ANDHRA PRADESH,VISAKHA RURAL,2017,0
5133,ANDHRA PRADESH,VISAKHAPATNAM,2017,0
5134,ANDHRA PRADESH,VIZIANAGARAM,2017,0
5135,ANDHRA PRADESH,WARANGAL,2017,0
5136,ANDHRA PRADESH,WEST GODAVARI,2017,0
5137,ANDHRA PRADESH,TOTAL,2017,0
5138,ARUNACHAL PRADESH,CHANGLANG,2017,0
5139,ARUNACHAL PRADESH,DIBANG VALLEY,2017,0
5140,ARUNACHAL PRADESH,K/KUMEY,2017,0
5141,ARUNACHAL PRADESH,KAMENG EAST,2017,0
5142,ARUNACHAL PRADESH,KAMENG WEST,2017,0
5143,ARUNACHAL PRADESH,LOHIT,2017,0
5144,ARUNACHAL PRADESH,PAPUM PARE,2017,0
5145,ARUNACHAL PRADESH,SIANG EAST,2017,0
5146,ARUNACHAL PRADESH,SIANG UPPER,2017,0
5147,ARUNACHAL PRADESH,SIANG WEST,2017,0
5148,ARUNACHAL PRADESH,SUBANSIRI LOWER,2017,0
5149,ARUNACHAL PRADESH,SUBANSIRI UPPER,2017,0
5150,ARUNACHAL PRADESH,TAWANG,2017,0
5151,ARUNACHAL PRADESH,TIRAP,2017,0
5152,ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2017,0
5153,ARUNACHAL PRADESH,TOTAL,2017,0
5154,ASSAM,BARPETA,2017,0
5155,ASSAM,BASKA,2017,0
5156,ASSAM,BONGAIGAON,2017,0
5157,ASSAM,C.I.D.,2017,0
5158,ASSAM,CACHAR,2017,0
5159,ASSAM,CHIRANG,2017,0
5160,ASSAM,DARRANG,2017,0
5161,ASSAM,DHEMAJI,2017,0
5162,ASSAM,DHUBRI,2017,0
5163,ASSAM,DIBRUGARH,2017,0
5164,ASSAM,G.R.P.,2017,0
5165,ASSAM,GOALPARA,2017,0
5166,ASSAM,GOLAGHAT,2017,0
5167,ASSAM,GUWAHATI CITY,2017,0
5168,ASSAM,HAILAKANDI,2017,0
5169,ASSAM,JORHAT,2017,0
5170,ASSAM,KAMRUP,2017,0
5171,ASSAM,KARBI ANGLONG,2017,0
5172,ASSAM,KARIMGANJ,2017,0
5173,ASSAM,KOKRAJHAR,2017,0
5174,ASSAM,LAKHIMPUR,2017,0
5175,ASSAM,MORIGAON,2017,0
5176,ASSAM,N.C.HILLS,2017,0
5177,ASSAM,NAGAON,2017,0
5178,ASSAM,NALBARI,2017,0
5179,ASSAM,R.P.O.,2017,0
5180,ASSAM,SIBSAGAR,2017,0
5181,ASSAM,SONITPUR,2017,0
5182,ASSAM,TINSUKIA,2017,0
5183,ASSAM,UDALGURI,2017,0
5184,ASSAM,TOTAL,2017,0
5185,BIHAR,ARARIA,2017,0
5186,BIHAR,ARWAL,2017,0
5187,BIHAR,AURANGABAD,2017,0
5188,BIHAR,BAGAHA,2017,0
5189,BIHAR,BANKA,2017,0
5190,BIHAR,BEGUSARAI,2017,0
5191,BIHAR,BETTIAH,2017,0
5192,BIHAR,BHABHUA,2017,0
5193,BIHAR,BHAGALPUR,2017,0
5194,BIHAR,BHOJPUR,2017,0
5195,BIHAR,BUXAR,2017,0
5196,BIHAR,DARBHANGA,2017,0
5197,BIHAR,GAYA,2017,0
5198,BIHAR,GOPALGANJ,2017,0
5199,BIHAR,JAMALPUR RLY.,2017,0
5200,BIHAR,JAMUI,2017,0
5201,BIHAR,JEHANABAD,2017,0
5202,BIHAR,KATIHAR,2017,0
5203,BIHAR,KATIHAR RLY.,2017,0
5204,BIHAR,KHAGARIA,2017,0
5205,BIHAR,KISHANGANJ,2017,0
5206,BIHAR,LAKHISARAI,2017,0
5207,BIHAR,MADHEPURA,2017,0
5208,BIHAR,MADHUBANI,2017,0
5209,BIHAR,MOTIHARI,2017,0
5210,BIHAR,MUNGER,2017,0
5211,BIHAR,MUZAFFARPUR,2017,0
5212,BIHAR,MUZAFFARPUR RLY.,2017,0
5213,BIHAR,NALANDA,2017,0
5214,BIHAR,NAUGACHIA,2017,0
5215,BIHAR,NAWADAH,2017,0
5216,BIHAR,PATNA,2017,0
5217,BIHAR,PATNA RLY.,2017,0
5218,BIHAR,PURNEA,2017,0
5219,BIHAR,ROHTAS,2017,0
5220,BIHAR,SAHARSA,2017,0
5221,BIHAR,SAMASTIPUR,2017,0
5222,BIHAR,SARAN,2017,0
5223,BIHAR,SHEIKHPURA,2017,0
5224,BIHAR,SHEOHAR,2017,0
5225,BIHAR,SITAMARHI,2017,0
5226,BIHAR,SIWAN,2017,0
5227,BIHAR,SUPAUL,2017,0
5228,BIHAR,VAISHALI,2017,0
5229,BIHAR,TOTAL,2017,0
5230,CHHATTISGARH,BALRAMPUR,2017,0
5231,CHHATTISGARH,BILASPUR,2017,0
5232,CHHATTISGARH,BIZAPUR,2017,0
5233,CHHATTISGARH,DANTEWARA,2017,0
5234,CHHATTISGARH,DHAMTARI,2017,0
5235,CHHATTISGARH,DURG,2017,0
5236,CHHATTISGARH,GRP RAIPUR,2017,0
5237,CHHATTISGARH,JAGDALPUR,2017,0
5238,CHHATTISGARH,JANJGIR,2017,0
5239,CHHATTISGARH,JASHPUR,2017,0
5240,CHHATTISGARH,KABIRDHAM,2017,0
5241,CHHATTISGARH,KANKER,2017,0
5242,CHHATTISGARH,KORBA,2017,0
5243,CHHATTISGARH,KORIYA,2017,0
5244,CHHATTISGARH,MAHASAMUND,2017,0
5245,CHHATTISGARH,NARAYANPUR,2017,0
5246,CHHATTISGARH,RAIGARH,2017,0
5247,CHHATTISGARH,RAIPUR,2017,0
5248,CHHATTISGARH,RAJNANDGAON,2017,0
5249,CHHATTISGARH,SARGUJA,2017,0
5250,CHHATTISGARH,SURAJPUR,2017,0
5251,CHHATTISGARH,TOTAL,2017,0
5252,GOA,NORTH GOA,2017,0
5253,GOA,SOUTH GOA,2017,0
5254,GOA,TOTAL,2017,0
5255,GUJARAT,AHMEDABAD COMMR.,2017,0
5256,GUJARAT,AHMEDABAD RURAL,2017,0
5257,GUJARAT,AHWA-DANG,2017,0
5258,GUJARAT,AMRELI,2017,0
5259,GUJARAT,ANAND,2017,0
5260,GUJARAT,BHARUCH,2017,0
5261,GUJARAT,BHAVNAGAR,2017,0
5262,GUJARAT,DAHOD,2017,0
5263,GUJARAT,GANDHINAGAR,2017,0
5264,GUJARAT,HIMATNAGAR,2017,0
5265,GUJARAT,JAMNAGAR,2017,0
5266,GUJARAT,JUNAGADH,2017,0
5267,GUJARAT,KHEDA NORTH,2017,0
5268,GUJARAT,KUTCH,2017,0
5269,GUJARAT,MEHSANA,2017,0
5270,GUJARAT,NARMADA,2017,0
5271,GUJARAT,NAVSARI,2017,0
5272,GUJARAT,PALANPUR,2017,0
5273,GUJARAT,PANCHMAHAL,2017,0
5274,GUJARAT,PATAN,2017,0
5275,GUJARAT,PORBANDAR,2017,0
5276,GUJARAT,RAJKOT COMMR.,2017,0
5277,GUJARAT,RAJKOT RURAL,2017,0
5278,GUJARAT,SURAT COMMR.,2017,0
5279,GUJARAT,SURAT RURAL,2017,0
5280,GUJARAT,SURENDRANAGAR,2017,0
5281,GUJARAT,TAPI,2017,0
5282,GUJARAT,VADODARA COMMR.,2017,0
5283,GUJARAT,VADODARA RURAL,2017,0
5284,GUJARAT,VALSAD,2017,0
5285,GUJARAT,W.RLY,2017,0
5286,GUJARAT,TOTAL,2017,0
5287,HARYANA,AMBALA,2017,0
5288,HARYANA,BHIWANI,2017,0
5289,HARYANA,FARIDABAD,2017,0
5290,HARYANA,FATEHABAD,2017,0
5291,HARYANA,GRP,2017,0
5292,HARYANA,GURGAON,2017,0
5293,HARYANA,HISSAR,2017,0
5294,HARYANA,JHAJJAR,2017,0
5295,HARYANA,JIND,2017,0
5296,HARYANA,KAITHAL,2017,0
5297,HARYANA,KARNAL,2017,0
5298,HARYANA,KURUKSHETRA,2017,0
5299,HARYANA,MAHENDRAGARH,2017,0
5300,HARYANA,MEWAT,2017,0
5301,HARYANA,PALWAL,2017,0
5302,HARYANA,PANCHKULA,2017,0
5303,HARYANA,PANIPAT,2017,0
5304,HARYANA,REWARI,2017,0
5305,HARYANA,ROHTAK,2017,0
5306,HARYANA,SIRSA,2017,0
5307,HARYANA,SONIPAT,2017,0
5308,HARYANA,YAMUNANAGAR,2017,0
5309,HARYANA,TOTAL,2017,0
5310,HIMACHAL PRADESH,BILASPUR,2017,0
5311,HIMACHAL PRADESH,CHAMBA,2017,0
5312,HIMACHAL PRADESH,G.R.P.,2017,0
5313,HIMACHAL PRADESH,HAMIRPUR,2017,0
5314,HIMACHAL PRADESH,KANGRA,2017,0
5315,HIMACHAL PRADESH,KINNAUR,2017,0
5316,HIMACHAL PRADESH,KULLU,2017,0
5317,HIMACHAL PRADESH,LAHAUL-SPITI,2017,0
5318,HIMACHAL PRADESH,MANDI,2017,0
5319,HIMACHAL PRADESH,SHIMLA,2017,0
5320,HIMACHAL PRADESH,SIRMAUR,2017,0
5321,HIMACHAL PRADESH,SOLAN,2017,0
5322,HIMACHAL PRADESH,UNA,2017,0
5323,HIMACHAL PRADESH,TOTAL,2017,0
5324,JAMMU & KASHMIR,ANANTNAG,2017,0
5325,JAMMU & KASHMIR,AWANTIPORA,2017,0
5326,JAMMU & KASHMIR,BANDIPORA,2017,0
5327,JAMMU & KASHMIR,BARAMULLA,2017,0
5328,JAMMU & KASHMIR,BUDGAM,2017,0
5329,JAMMU & KASHMIR,CRIME JAMMU,2017,0
5330,JAMMU & KASHMIR,CRIME SRINAGAR,2017,0
5331,JAMMU & KASHMIR,DODA,2017,0
5332,JAMMU & KASHMIR,GANDERBAL,2017,0
5333,JAMMU & KASHMIR,HANDWARA,2017,0
5334,JAMMU & KASHMIR,JAMMU,2017,0
5335,JAMMU & KASHMIR,KARGIL,2017,0
5336,JAMMU & KASHMIR,KATHUA,2017,0
5337,JAMMU & KASHMIR,KISHTWAR,2017,0
5338,JAMMU & KASHMIR,KULGAM,2017,0
5339,JAMMU & KASHMIR,KUPWARA,2017,0
5340,JAMMU & KASHMIR,LEH,2017,0
5341,JAMMU & KASHMIR,POONCH,2017,0
5342,JAMMU & KASHMIR,PULWAMA,2017,0
5343,JAMMU & KASHMIR,RAILWAYS,2017,0
5344,JAMMU & KASHMIR,RAJOURI,2017,0
5345,JAMMU & KASHMIR,RAMBAN,2017,0
5346,JAMMU & KASHMIR,REASI,2017,0
5347,JAMMU & KASHMIR,SAMBA,2017,0
5348,JAMMU & KASHMIR,SHOPIAN,2017,0
5349,JAMMU & KASHMIR,SRINAGAR,2017,0
5350,JAMMU & KASHMIR,UDHAMPUR,2017,0
5351,JAMMU & KASHMIR,TOTAL,2017,0
5352,JHARKHAND,BOKARO,2017,0
5353,JHARKHAND,CHAIBASA,2017,0
5354,JHARKHAND,CHATRA,2017,0
5355,JHARKHAND,DEOGHAR,2017,0
5356,JHARKHAND,DHANBAD,2017,0
5357,JHARKHAND,DHANBAD RLY.,2017,0
5358,JHARKHAND,DUMKA,2017,0
5359,JHARKHAND,GARHWA,2017,0
5360,JHARKHAND,GIRIDIH,2017,0
5361,JHARKHAND,GODDA,2017,0
5362,JHARKHAND,GUMLA,2017,0
5363,JHARKHAND,HAZARIBAGH,2017,0
5364,JHARKHAND,JAMSHEDPUR,2017,0
5365,JHARKHAND,JAMSHEDPUR RLY.,2017,0
5366,JHARKHAND,JAMTARA,2017,0
5367,JHARKHAND,KHUNTI,2017,0
5368,JHARKHAND,KODERMA,2017,0
5369,JHARKHAND,LATEHAR,2017,0
5370,JHARKHAND,LOHARDAGGA,2017,0
5371,JHARKHAND,PAKUR,2017,0
5372,JHARKHAND,PALAMU,2017,0
5373,JHARKHAND,RAMGARH,2017,0
5374,JHARKHAND,RANCHI,2017,0
5375,JHARKHAND,SAHEBGANJ,2017,0
5376,JHARKHAND,SARAIKELA,2017,0
5377,JHARKHAND,SIMDEGA,2017,0
5378,JHARKHAND,TOTAL,2017,0
5379,KARNATAKA,BAGALKOT,2017,0
5380,KARNATAKA,BANGALORE COMMR.,2017,0
5381,KARNATAKA,BANGALORE RURAL,2017,0
5382,KARNATAKA,BELGAUM,2017,0
5383,KARNATAKA,BELLARY,2017,0
5384,KARNATAKA,BIDAR,2017,0
5385,KARNATAKA,BIJAPUR,2017,0
5386,KARNATAKA,CBPURA,2017,0
5387,KARNATAKA,CHAMARAJNAGAR,2017,0
5388,KARNATAKA,CHICKMAGALUR,2017,0
5389,KARNATAKA,CHITRADURGA,2017,0
5390,KARNATAKA,DAKSHIN KANNADA,2017,0
5391,KARNATAKA,DAVANAGERE,2017,0
5392,KARNATAKA,DHARWAD COMMR.,2017,0
5393,KARNATAKA,DHARWAD RURAL,2017,0
5394,KARNATAKA,GADAG,2017,0
5395,KARNATAKA,GULBARGA,2017,0
5396,KARNATAKA,HASSAN,2017,0
5397,KARNATAKA,HAVERI,2017,0
5398,KARNATAKA,K.G.F.,2017,0
5399,KARNATAKA,KODAGU,2017,0
5400,KARNATAKA,KOLAR,2017,0
5401,KARNATAKA,KOPPAL,2017,0
5402,KARNATAKA,MANDYA,2017,0
5403,KARNATAKA,MYSORE COMMR.,2017,0
5404,KARNATAKA,MYSORE RURAL,2017,0
5405,KARNATAKA,RAICHUR,2017,0
5406,KARNATAKA,RAILWAYS,2017,0
5407,KARNATAKA,RAMANAGAR,2017,0
5408,KARNATAKA,SHIMOGA,2017,0
5409,KARNATAKA,TUMKUR,2017,0
5410,KARNATAKA,UDUPI,2017,0
5411,KARNATAKA,UTTAR KANNADA,2017,0
5412,KARNATAKA,TOTAL,2017,0
5413,KERALA,ALAPUZHA,2017,0
5414,KERALA,ERNAKULAM COMMR.,2017,0
5415,KERALA,ERNAKULAM RURAL,2017,0
5416,KERALA,IDUKKI,2017,0
5417,KERALA,KANNUR,2017,0
5418,KERALA,KASARGOD,2017,0
5419,KERALA,KOLLAM,2017,0
5420,KERALA,KOTTAYAM,2017,0
5421,KERALA,KOZHIKODE COMMR.,2017,0
5422,KERALA,KOZHIKODE RURAL,2017,0
5423,KERALA,MALAPPURAM,2017,0
5424,KERALA,PALAKKAD,2017,0
5425,KERALA,PATHANAMTHITTA,2017,0
5426,KERALA,RAILWAYS,2017,0
5427,KERALA,THRISSUR,2017,0
5428,KERALA,TRIVANDRUM COMMR.,2017,0
5429,KERALA,TRIVANDRUM RURAL,2017,0
5430,KERALA,WAYANADU,2017,0
5431,KERALA,TOTAL,2017,0
5432,MADHYA PRADESH,ALIRAJPUR,2017,0
5433,MADHYA PRADESH,ANUPPUR,2017,0
5434,MADHYA PRADESH,ASHOK NAGAR,2017,0
5435,MADHYA PRADESH,BALAGHAT,2017,0
5436,MADHYA PRADESH,BARWANI,2017,0
5437,MADHYA PRADESH,BETUL,2017,0
5438,MADHYA PRADESH,BHIND,2017,0
5439,MADHYA PRADESH,BHOPAL,2017,0
5440,MADHYA PRADESH,BHOPAL RLY.,2017,0
5441,MADHYA PRADESH,BURHANPUR,2017,0
5442,MADHYA PRADESH,CHHATARPUR,2017,0
5443,MADHYA PRADESH,CHHINDWARA,2017,0
5444,MADHYA PRADESH,DAMOH,2017,0
5445,MADHYA PRADESH,DATIYA,2017,0
5446,MADHYA PRADESH,DEWAS,2017,0
5447,MADHYA PRADESH,DHAR,2017,0
5448,MADHYA PRADESH,DINDORI,2017,0
5449,MADHYA PRADESH,GUNA,2017,0
5450,MADHYA PRADESH,GWALIOR,2017,0
5451,MADHYA PRADESH,HARDA,2017,0
5452,MADHYA PRADESH,HOSHANGABAD,2017,0
5453,MADHYA PRADESH,INDORE,2017,0
5454,MADHYA PRADESH,INDORE RLY.,2017,0
5455,MADHYA PRADESH,JABALPUR,2017,0
5456,MADHYA PRADESH,JABALPUR RLY.,2017,0
5457,MADHYA PRADESH,JHABUA,2017,0
5458,MADHYA PRADESH,KATNI,2017,0
5459,MADHYA PRADESH,KHANDWA,2017,0
5460,MADHYA PRADESH,KHARGON,2017,0
5461,MADHYA PRADESH,MANDLA,2017,0
5462,MADHYA PRADESH,MANDSAUR,2017,0
5463,MADHYA PRADESH,MORENA,2017,0
5464,MADHYA PRADESH,NARSINGHPUR,2017,0
5465,MADHYA PRADESH,NEEMUCH,2017,0
5466,MADHYA PRADESH,PANNA,2017,0
5467,MADHYA PRADESH,RAISEN,2017,0
5468,MADHYA PRADESH,RAJGARH,2017,0
5469,MADHYA PRADESH,RATLAM,2017,0
5470,MADHYA PRADESH,REWA,2017,0
5471,MADHYA PRADESH,SAGAR,2017,0
5472,MADHYA PRADESH,SATNA,2017,0
5473,MADHYA PRADESH,SEONI,2017,0
5474,MADHYA PRADESH,SHAHDOL,2017,0
5475,MADHYA PRADESH,SHAJAPUR,2017,0
5476,MADHYA PRADESH,SHEOPUR,2017,0
5477,MADHYA PRADESH,SHIVPURI,2017,0
5478,MADHYA PRADESH,SIDHI,2017,0
5479,MADHYA PRADESH,SIHORE,2017,0
5480,MADHYA PRADESH,SINGRAULI,2017,0
5481,MADHYA PRADESH,TIKAMGARH,2017,0
5482,MADHYA PRADESH,UJJAIN,2017,0
5483,MADHYA PRADESH,UMARIYA,2017,0
5484,MADHYA PRADESH,VIDISHA,2017,0
5485,MADHYA PRADESH,TOTAL,2017,0
5486,MAHARASHTRA,AHMEDNAGAR,2017,0
5487,MAHARASHTRA,AKOLA,2017,0
5488,MAHARASHTRA,AMRAVATI COMMR.,2017,0
5489,MAHARASHTRA,AMRAVATI RURAL,2017,0
5490,MAHARASHTRA,AURANGABAD COMMR.,2017,0
5491,MAHARASHTRA,AURANGABAD RURAL,2017,0
5492,MAHARASHTRA,BEED,2017,0
5493,MAHARASHTRA,BHANDARA,2017,0
5494,MAHARASHTRA,BULDHANA,2017,0
5495,MAHARASHTRA,CHANDRAPUR,2017,0
